timestamp_utc,dataset,algorithm,k,case_label,partition_file,node_index_file,mapping_total,mapping_matched,mapping_coverage,assigned_nodes,total_edges_db,assigned_edges,cross_partition_edges,cross_partition_edge_ratio,k_detected,min_block,max_block,partition_balance,query_files,query_exec_time_sec,query_avg_ms,query_p50_ms,query_p95_ms,query_std_ms,dataset_load_time_sec,dataset_loaded_nodes,dataset_loaded_rels
2026-04-17T14:36:16.804620+00:00,cordis_horizon_inputs,kahip_fast,2,kahip_fast_cordis_horizon_inputs_k2,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/kahip_fast_cordis_horizon_inputs_k2/kahip_fast_partition_k2.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/kahip_fast_cordis_horizon_inputs_k2/node_index.tsv,123965,123965,1.0,123965,104236,104236,42714,0.409782,2,61982,61983,1.000008,8,1.554556,189.378223,180.655136,180.655136,75.246745,17.017436,123965,104236
2026-04-17T14:36:27.000920+00:00,cordis_horizon_inputs,metis,2,metis_cordis_horizon_inputs_k2,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/metis_cordis_horizon_inputs_k2/metis_partition_k2.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/metis_cordis_horizon_inputs_k2/node_index.tsv,123965,123965,1.0,123965,104236,104236,37673,0.36142,2,61981,61984,1.000024,8,0.356313,40.299763,36.318009,36.318009,18.458018,17.017436,123965,104236
2026-04-17T14:36:33.410805+00:00,cordis_horizon_inputs,parmetis,2,parmetis_cordis_horizon_inputs_k2,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/parmetis_cordis_horizon_inputs_k2/parmetis_partition_k2.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/parmetis_cordis_horizon_inputs_k2/node_index.tsv,123965,123965,1.0,123965,104236,104236,42051,0.403421,2,61982,61983,1.000008,8,0.338072,38.162791,36.102625,36.102625,19.567617,17.017436,123965,104236
2026-04-17T14:36:39.874958+00:00,cordis_horizon_inputs,ptscotch,2,ptscotch_cordis_horizon_inputs_k2,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/ptscotch_cordis_horizon_inputs_k2/scotch_partition_k2.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/ptscotch_cordis_horizon_inputs_k2/node_index.tsv,123965,123965,1.0,123965,104236,104236,45445,0.435982,2,61982,61983,1.000008,8,0.342558,38.662727,37.340688,37.340688,18.791629,17.017436,123965,104236
2026-04-17T14:36:46.313958+00:00,cordis_horizon_inputs,rcp,2,rcp_cordis_horizon_inputs_k2,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_materialized_rcp/algorithm_outputs/rcp_cordis_horizon_inputs_k2/rcp_partition_k2_comparable.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_materialized_rcp/algorithm_outputs/rcp_cordis_horizon_inputs_k2/node_index.tsv,123965,123965,1.0,123965,104236,104236,46861,0.449566,2,57877,66088,1.066236,8,0.370579,41.642707,36.53737,36.53737,21.043379,17.017436,123965,104236
2026-04-17T14:36:52.756387+00:00,cordis_horizon_inputs,scotch,2,scotch_cordis_horizon_inputs_k2,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/scotch_cordis_horizon_inputs_k2/scotch_partition_k2.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/scotch_cordis_horizon_inputs_k2/node_index.tsv,123965,123965,1.0,123965,104236,104236,45058,0.432269,2,61982,61983,1.000008,8,0.329999,37.263209,36.64152,36.64152,19.062066,17.017436,123965,104236
2026-04-17T14:37:02.787070+00:00,cordis_horizon_inputs,kahip_fast,4,kahip_fast_cordis_horizon_inputs_k4,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k4_no_rcp/algorithm_outputs/kahip_fast_cordis_horizon_inputs_k4/kahip_fast_partition_k4.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k4_no_rcp/algorithm_outputs/kahip_fast_cordis_horizon_inputs_k4/node_index.tsv,123965,123965,1.0,123965,104236,104236,63847,0.612524,4,30990,30993,1.000056,8,0.33171,37.481905,36.252579,36.252579,18.691393,17.017436,123965,104236
2026-04-17T14:37:09.223223+00:00,cordis_horizon_inputs,metis,4,metis_cordis_horizon_inputs_k4,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k4_no_rcp/algorithm_outputs/metis_cordis_horizon_inputs_k4/metis_partition_k4.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k4_no_rcp/algorithm_outputs/metis_cordis_horizon_inputs_k4/node_index.tsv,123965,123965,1.0,123965,104236,104236,56414,0.541214,4,30982,30999,1.00025,8,0.333852,37.832586,36.462963,36.462963,20.338297,17.017436,123965,104236
2026-04-17T14:37:15.698624+00:00,cordis_horizon_inputs,parmetis,4,parmetis_cordis_horizon_inputs_k4,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k4_no_rcp/algorithm_outputs/parmetis_cordis_horizon_inputs_k4/parmetis_partition_k4.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k4_no_rcp/algorithm_outputs/parmetis_cordis_horizon_inputs_k4/node_index.tsv,123965,123965,1.0,123965,104236,104236,62828,0.602748,4,30983,30997,1.000186,8,0.349935,38.372217,36.384755,36.384755,18.553025,17.017436,123965,104236
2026-04-17T14:37:22.013083+00:00,cordis_horizon_inputs,ptscotch,4,ptscotch_cordis_horizon_inputs_k4,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k4_no_rcp/algorithm_outputs/ptscotch_cordis_horizon_inputs_k4/scotch_partition_k4.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k4_no_rcp/algorithm_outputs/ptscotch_cordis_horizon_inputs_k4/node_index.tsv,123965,123965,1.0,123965,104236,104236,68601,0.658132,4,30990,30992,1.000024,8,0.329654,37.174744,36.685454,36.685454,18.92308,17.017436,123965,104236
2026-04-17T14:37:28.551180+00:00,cordis_horizon_inputs,rcp,4,rcp_cordis_horizon_inputs_k4,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_materialized_rcp/algorithm_outputs/rcp_cordis_horizon_inputs_k4/rcp_partition_k4_comparable.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_materialized_rcp/algorithm_outputs/rcp_cordis_horizon_inputs_k4/node_index.tsv,123965,123965,1.0,123965,104236,104236,68247,0.654735,4,28943,37062,1.195886,8,0.441767,51.011946,52.88435,52.88435,19.018546,17.017436,123965,104236
2026-04-17T14:37:38.489760+00:00,cordis_horizon_inputs,scotch,4,scotch_cordis_horizon_inputs_k4,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k4_no_rcp/algorithm_outputs/scotch_cordis_horizon_inputs_k4/scotch_partition_k4.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k4_no_rcp/algorithm_outputs/scotch_cordis_horizon_inputs_k4/node_index.tsv,123965,123965,1.0,123965,104236,104236,67459,0.647176,4,30991,30992,1.000024,8,0.323317,36.323856,35.490802,35.490802,19.686118,17.017436,123965,104236
2026-04-17T14:37:44.835836+00:00,cordis_horizon_inputs,kahip_fast,6,kahip_fast_cordis_horizon_inputs_k6,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/kahip_fast_cordis_horizon_inputs_k6/kahip_fast_partition_k6.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/kahip_fast_cordis_horizon_inputs_k6/node_index.tsv,123965,123965,1.0,123965,104236,104236,74699,0.716633,6,19653,25689,1.243367,8,0.325965,36.877221,36.339725,36.339725,19.774663,17.017436,123965,104236
2026-04-17T14:37:51.172327+00:00,cordis_horizon_inputs,metis,6,metis_cordis_horizon_inputs_k6,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/metis_cordis_horizon_inputs_k6/metis_partition_k6.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/metis_cordis_horizon_inputs_k6/node_index.tsv,123965,123965,1.0,123965,104236,104236,62713,0.601644,6,20646,20669,1.000395,8,0.323724,36.389239,36.733825,36.733825,19.43912,17.017436,123965,104236
2026-04-17T14:37:57.784932+00:00,cordis_horizon_inputs,parmetis,6,parmetis_cordis_horizon_inputs_k6,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/parmetis_cordis_horizon_inputs_k6/parmetis_partition_k6.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/parmetis_cordis_horizon_inputs_k6/node_index.tsv,123965,123965,1.0,123965,104236,104236,69349,0.665308,6,20654,20671,1.000492,8,0.334206,37.690717,36.008266,36.008266,17.851268,17.017436,123965,104236
2026-04-17T14:38:04.164693+00:00,cordis_horizon_inputs,ptscotch,6,ptscotch_cordis_horizon_inputs_k6,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/ptscotch_cordis_horizon_inputs_k6/scotch_partition_k6.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/ptscotch_cordis_horizon_inputs_k6/node_index.tsv,123965,123965,1.0,123965,104236,104236,76785,0.736646,6,20659,20662,1.000056,8,0.33843,37.647933,35.300197,35.300197,18.381192,17.017436,123965,104236
2026-04-17T14:38:14.093703+00:00,cordis_horizon_inputs,rcp,6,rcp_cordis_horizon_inputs_k6,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_materialized_rcp/algorithm_outputs/rcp_cordis_horizon_inputs_k6/rcp_partition_k6_comparable.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_materialized_rcp/algorithm_outputs/rcp_cordis_horizon_inputs_k6/node_index.tsv,123965,123965,1.0,123965,104236,104236,78060,0.748878,6,19301,27417,1.327004,8,0.327441,36.783937,35.594327,35.594327,19.301902,17.017436,123965,104236
2026-04-17T14:38:20.473581+00:00,cordis_horizon_inputs,scotch,6,scotch_cordis_horizon_inputs_k6,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/scotch_cordis_horizon_inputs_k6/scotch_partition_k6.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/scotch_cordis_horizon_inputs_k6/node_index.tsv,123965,123965,1.0,123965,104236,104236,75776,0.726966,6,20660,20662,1.000056,8,0.321737,36.067233,35.173979,35.173979,19.465455,17.017436,123965,104236
2026-04-17T14:38:26.848157+00:00,cordis_horizon_inputs,kahip_fast,8,kahip_fast_cordis_horizon_inputs_k8,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/kahip_fast_cordis_horizon_inputs_k8/kahip_fast_partition_k8.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/kahip_fast_cordis_horizon_inputs_k8/node_index.tsv,123965,123965,1.0,123965,104236,104236,74368,0.713458,8,15495,15497,1.000089,8,0.344779,38.675633,35.258339,35.258339,24.947047,17.017436,123965,104236
2026-04-17T14:38:33.276119+00:00,cordis_horizon_inputs,metis,8,metis_cordis_horizon_inputs_k8,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/metis_cordis_horizon_inputs_k8/metis_partition_k8.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/metis_cordis_horizon_inputs_k8/node_index.tsv,123965,123965,1.0,123965,104236,104236,65983,0.633015,8,15487,15505,1.000605,8,0.326025,36.284024,35.822241,35.822241,18.770194,17.017436,123965,104236
2026-04-17T14:38:39.700607+00:00,cordis_horizon_inputs,parmetis,8,parmetis_cordis_horizon_inputs_k8,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/parmetis_cordis_horizon_inputs_k8/parmetis_partition_k8.txt,/mnt/c/users/victo/ptuxiaki/project/spark/results/docker_cordis_all_k2468/algorithm_outputs/parmetis_cordis_horizon_inputs_k8/node_index.tsv,123965,123965,1.0,123965,104236,104236,73490,0.705035,8,15482,15507,1.000734,8,0.324957,36.545853,35.651967,35.651967,20.064811,17.017436,123965,104236
